hhid,personid,pernum,resptype,age,relationship,gender,employment,jobs_count,worker,student,school,education,smartphone,license,vehicle,tollfreq,work_cnty,work_city,work_zip,work_st,school_freq,school_cnty,school_city,school_zip,school_st,trips_yesno,numtrips,loc_start,loc_end,no_travel,noneed_dayoff,noneed_telecommute,noneed_workhomenoapay,noneed_kidsvacation,noneed_other,unable_notransport,unable_sick,unable_visitor,unable_other,added_trip_flag,added_loop,added_quick,added_stop,added_dropoff,added_parking,added_other,typical,purchase,transit_freq,bike_freq,walk_freq,transitpay_orca,transitpay_cash,transitpay_tickets,transitpay_upass,transitpay_permit,transitpay_flex,transitpay_access,transitpay_school,transitpay_govt,transitpay_other,transitpay_dontknow,transitpay_free,transit_subsidy,hours_work,commute_freq,telecommute_freq,commute_dur,selfemp_dur,drive_living,night_shift,choose_work,choose_weather,telecommute,telecommute_hours,commute_mode,benefits_flextime,benefits_compressed,benefits_parking,benefits_transit,benefits_commute,wpktyp,wpk_dur,wpk_dis,prev_work_wa,prev_work_loc_cnty,prev_work_loc_city,prev_work_loc_zip,prev_work_loc_st,prev_work_loc_x,smartphone_type,smartphone_type6_r,smartphone_dr,smartphone_dr14_r,smartphone_ip,smartphone_ip9_r,carpool_gascost,carpool_parkingcost,carpool_tolls,carpool_hov,transit_avail,carpool_other,carpool_none,carpool_na,carshare_car2go,carshare_relayrides,carshare_zipcar,carshare_none,carshare_dontknow,carshare_other,prontoshare,share_freq_car2go,share_freq_relayrides,share_freq_zipcar,share_freq_othercar,share_freq_lyft,share_freq_sidecar,share_freq_uberx,share_freq_pronto,av_interest_nodriver,av_interest_backupdriver,av_interest_commutesov,av_interest_commutehov,av_interest_own,av_interest_carshare,av_interest_short,av_concern_safeequip,av_concern_legal,av_concern_safeveh,av_concern_react,av_concern_perform,wbt_more_transitsafety,wbt_more_transitfreq,wbt_more_reliability,bike3mile,telecommute_if,diary_duration_minutes,user_ismobiledevice,person_should_take_diary,proxy,expwt_h1415
14100109,1410010901,1,1,6,0,2,1,1,1,1,,6,1,1,,1,1,REDMOND,98052,WA,,,,,,1,2,1,1,,,,,,,,,,,1,0,0,0,0,0,1,1,2,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,8,5,,1,1,2,1,1,,8,3,1,2,3,2,8,,,,,,,,,4,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,7,7,7,7,7,7,5,7,1,1,1,2,5,1,5,2,2,4,1,1,,,,1,3,22,FALSE,1,1,22.97602898
14100110,1410011001,1,1,9,0,2,3,2,1,1,,7,1,1,1,5,1,SEATTLE,98102,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,1,5,6,2,0,1,0,0,0,0,0,0,0,0,0,0,,2,8,9,3,5,1,1,3,2,2,6,7,,,,,,2,,,2,8,SANTA MONICA,,CA,0,1,,26,LG G3,,LG G3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,7,7,7,7,5,7,7,7,5,5,5,5,1,5,5,2,2,2,2,2,6,3,3,2,2,13,FALSE,1,1,41.23214934
14100112,1410011201,1,1,9,0,2,6,,0,1,,6,3,2,,6,,,,,,,,,,1,9,1,1,,,,,,,,,,,0,,,,,,,2,2,3,7,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,7,7,7,7,7,7,7,2,2,,,5,5,2,1,3,1,1,1,2,2,2,1,,51,FALSE,1,1,23.16670796
14100115,1410011501,1,1,11,0,2,6,,0,1,,7,3,1,1,5,,,,,,,,,,2,0,1,1,1,,0,1,0,0,,,,,0,,,,,,,2,2,4,7,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,5,5,3,1,2,1,1,1,6,2,2,1,,9,FALSE,1,1,6.684908892
14100115,1410011502,2,2,11,1,1,6,,0,1,,7,3,1,1,6,,,,,,,,,,2,0,1,1,1,,0,1,0,0,,,,,0,,,,,,,1,2,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,5,5,5,1,1,1,1,1,6,2,2,1,,4,FALSE,1,2,6.684908892
14100116,1410011601,1,1,9,0,1,1,1,1,1,,7,1,1,1,4,1,SEATTLE,98109,WA,,,,,,1,10,1,3,,,,,,,,,,,0,,,,,,,1,1,7,7,1,,,,,,,,,,,,,,3,2,9,6,,1,1,1,1,1,,1,1,1,1,1,1,1,,,,,,,,,2,,,,17,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,27,FALSE,1,1,12.63099155
14100119,1410011901,1,1,9,0,1,6,,0,1,,3,3,2,,7,,,,,,,,,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,7,7,7,7,7,7,7,5,2,,,5,5,5,2,6,2,1,2,,,,2,,11,FALSE,1,1,13.04524099
14100121,1410012101,1,1,10,0,1,6,,0,1,,7,1,1,1,5,,,,,,,,,,1,9,1,1,,,,,,,,,,,0,,,,,,,1,2,4,6,5,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,17,,,,,,,,,,0,0,1,0,0,0,3,7,7,6,7,7,7,5,7,5,4,,,5,4,4,1,1,1,1,1,4,4,4,3,,50,FALSE,1,1,21.12465022
14100125,1410012501,1,1,5,0,1,1,1,1,2,5,3,1,1,1,4,1,SEATTLE,98101,WA,8,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,9,2,,1,1,1,2,1,,8,1,1,1,3,2,8,,,2,8,BOZEMAN,,MT,0,2,,,,20,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,5,5,1,5,5,3,2,2,1,3,,,,1,1,1497,FALSE,1,1,196.0796931
14100127,1410012701,1,1,9,0,2,6,,0,2,5,6,1,1,,6,,,,,7,1,SEATTLE,98105,WA,1,4,3,3,,,,,,,,,,,0,,,,,,,2,2,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,,,,,,,,,,,,0,0,1,0,0,0,3,7,7,6,7,7,7,7,7,5,5,,,5,5,4,3,3,3,3,3,1,1,1,5,,32,FALSE,1,1,4.386526187
14100127,1410012702,2,2,9,1,1,6,,0,1,,6,1,1,,6,,,,,,,,,,1,5,3,3,,,,,,,,,,,1,0,0,0,0,0,1,2,2,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,,,,,,,,,,,,0,0,1,0,0,0,3,7,7,5,7,7,7,7,7,5,5,,,5,5,5,3,3,3,3,3,1,1,1,5,,33,FALSE,1,2,4.386526187
14100132,1410013201,1,1,6,0,2,1,1,1,1,,6,1,1,,1,1,REDMOND,98052,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,9,6,,1,1,3,2,1,,8,1,1,2,3,2,8,,,,,,,,,2,,,,18,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,5,7,6,7,7,7,7,7,3,3,3,4,4,2,4,2,2,4,2,2,,,,4,3,17,FALSE,1,1,19.41684583
14100148,1410014801,1,1,6,0,1,3,2,1,1,,7,1,1,1,5,1,SEATTLE,98101,WA,,,,,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,2,,,,,,,,,,,,,,3,4,2,4,5,1,1,1,1,2,4,7,,,,,,8,,,1,1,SEATTLE,98102,WA,,1,,26,lg g3,,lg g3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,7,7,7,7,6,7,5,,5,5,5,5,5,5,5,2,2,3,3,3,4,5,4,1,,13,FALSE,1,1,26.3038835
14100148,1410014802,2,2,7,1,2,1,1,1,1,,6,1,1,1,5,1,BELLEVUE,98007,WA,,,,,,1,2,1,1,,,,,,,,,,,1,0,0,0,0,1,0,1,2,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,9,1,,1,1,2,1,1,,8,1,1,1,1,1,8,,,1,1,BELLEVUE,98004,WA,,1,,9,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,7,7,6,7,6,7,4,7,1,1,3,2,3,2,1,3,1,3,2,2,,,,4,1,1371,FALSE,1,1,26.3038835
14100148,1410014803,3,3,1,2,1,,,0,,8,,,,,,,,,,,,,,,,5,1,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,26.3038835
14100149,1410014901,1,2,6,0,1,1,1,1,1,,6,1,1,1,5,1,SEATTLE,98119,WA,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,2,1,7,6,3,,,,,,,,,,,,,,2,2,8,5,,1,1,2,2,1,,1,1,1,3,1,1,3,,,,,,,,,4,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,6,7,7,7,7,7,6,7,1,1,1,1,1,1,1,5,5,5,5,5,5,4,5,3,2,12,FALSE,1,2,47.25410228
14100149,1410014902,2,1,5,8,2,1,5,1,1,,6,1,1,1,5,1,SEATTLE,98109,WA,,,,,,1,7,1,1,,,,,,,,,,,0,,,,,,,2,2,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,8,2,,1,2,1,1,1,,8,1,1,1,3,1,8,,,2,8,,                  ,,1,1,,14,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,5,7,7,7,5,7,7,7,1,2,1,2,1,1,1,3,3,3,1,1,,,,1,1,26,FALSE,1,1,47.25410228
14100150,1410015001,1,1,8,0,1,1,1,1,1,,3,1,1,1,5,1,SEATTLE,98101,WA,,,,,,1,8,1,1,,,,,,,,,,,0,,,,,,,1,2,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,2,9,7,,1,1,1,2,1,,7,1,1,1,1,1,8,,,,,,,,,2,,,,21,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,3,3,3,5,4,3,2,1,1,2,1,1,6,3,3,3,1,47,FALSE,1,1,69.91345728
14100156,1410015601,1,1,11,0,2,6,,0,1,,6,3,1,2,5,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,1,5,3,5,5,5,5,5,6,4,4,1,,13,FALSE,1,1,42.62958784
14100156,1410015602,2,2,10,1,1,6,,0,1,,3,3,1,1,5,,,,,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,2,2,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,7,FALSE,1,3,42.62958784
14100160,1410016001,1,1,8,0,2,1,1,1,1,,6,1,1,1,6,1,SEATTLE,98101,WA,,,,,,1,7,1,1,,,,,,,,,,,1,0,0,0,0,0,1,2,2,2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,9,5,,1,1,3,1,1,,8,4,1,1,3,1,3,,,,,,,,,1,,1,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,5,5,5,5,1,1,1,1,1,,,,3,1,61,FALSE,1,1,874.404144
14100160,1410016002,2,2,7,1,1,2,1,1,1,,6,1,1,2,6,1,BOTHELL,98011,WA,,,,,,1,7,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,3,,,,,,,,,,,,,,5,4,8,5,,1,1,1,1,1,,1,4,1,3,1,1,1,,,,,,,,,1,,2,,,,1,1,1,1,1,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,5,5,5,5,1,1,1,1,1,5,5,5,1,1,15,FALSE,1,2,874.404144
14100160,1410016003,3,3,3,2,1,,,0,,3,,,,,,,,,,2,1,KENMORE,98028,WA,1,7,1,1,,,,,,,,,,,0,,,,,,,2,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,FALSE,1,3,874.404144
14100160,1410016004,4,3,2,2,2,,,0,,3,,,,,,,,,,2,4,BOTHELL,98021,WA,1,6,1,1,,,,,,,,,,,0,,,,,,,1,,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FALSE,1,3,874.404144
14100168,1410016801,1,1,10,0,1,6,,0,1,,5,1,1,1,6,,,,,,,,,,1,5,1,1,,,,,,,,,,,0,,,,,,,2,2,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,27,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,2,5,2,5,2,5,2,5,6,6,6,3,,19,FALSE,1,1,175.0143773
14100169,1410016901,1,1,7,0,1,1,1,1,1,,7,1,1,1,6,4,STANWOOD,98292,WA,,,,,,1,8,1,1,,,,,,,,,,,0,,,,,,,2,2,5,6,3,0,1,0,0,0,0,0,0,0,0,0,0,,3,2,9,5,,1,2,1,1,1,,1,3,2,3,1,1,1,,,,,,,,,2,,,,18,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,1,2,2,1,1,6,6,6,5,1,25,FALSE,1,1,2772.023192
14100169,1410016902,2,3,2,2,2,,,0,,2,,,,,,,,,,4,4,ARLINGTON,98223,WA,1,5,1,1,,,,,,,,,,,0,,,,,,,2,,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,FALSE,1,3,2772.023192
14100172,1410017201,1,1,8,0,2,1,1,1,1,,5,1,1,1,5,4,EVERETT,98204,WA,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,2,6,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2,2,9,3,,1,1,1,1,1,,5,3,2,4,2,3,8,,,3,,,,,,1,,2,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,5,5,5,5,5,5,5,5,5,5,,,,1,1,30,FALSE,1,1,938.2825599
14100172,1410017202,2,2,8,1,1,5,,0,1,,5,1,1,2,5,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,9,FALSE,1,3,938.2825599
14100172,1410017203,3,3,3,2,2,,,0,,3,,,,,,,,,,2,4,SULTAN,98294,WA,1,4,1,1,,,,,,,,,,,0,,,,,,,1,,6,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FALSE,1,3,938.2825599
14100173,1410017301,1,1,7,0,1,5,,0,1,,3,1,1,2,6,,,,,,,,,,2,0,1,1,1,,0,1,0,1,,,,,0,,,,,,,1,1,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,18,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,2,2,,,4,5,2,1,1,1,1,1,4,4,4,2,,5,TRUE,1,1,104.8936786
14100173,1410017302,2,2,7,1,2,1,1,1,1,,5,1,1,1,5,4,LAKE STEVENS,98258,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,2,2,6,7,6,,,,,,,,,,,,,,2,2,10,3,,1,1,1,1,1,,1,1,1,3,1,1,1,,,1,4,LAKE STEVENS,98258,WA,,1,,12,,,,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,2,2,2,5,2,5,2,1,1,1,1,1,4,4,4,2,2,36,TRUE,1,2,104.8936786
14100178,1410017801,1,1,8,0,2,1,1,1,1,,7,1,1,1,5,5,OAKVILLE,98568,WA,,,,,,1,8,1,1,,,,,,,,,,,0,,,,,,,1,2,7,6,2,,,,,,,,,,,,,,1,2,9,2,,1,1,1,1,1,,1,1,1,3,1,1,1,,,1,3,ROY,98580,WA,,2,,,,17,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,2,3,4,6,4,5,3,2,3,2,4,4,4,3,3,5,2,41,FALSE,1,1,499.7030965
14100180,1410018001,1,1,6,0,1,1,1,1,1,,7,1,1,1,5,1,SEATTLE,98101,WA,,,,,,1,5,1,1,,,,,,,,,,,1,1,0,0,0,0,0,1,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,8,3,,1,1,1,2,1,,7,1,1,1,3,1,8,,,3,,,,,,2,,,,22,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,7,7,7,7,7,7,5,7,2,2,2,2,2,2,2,4,3,4,2,3,5,3,3,5,4,14,FALSE,1,1,84.87280901
14100185,1410018501,1,1,7,0,1,1,1,1,1,,6,1,2,,7,1,TUKWILA,98168,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,10,3,,1,1,1,1,1,,8,1,1,2,1,1,8,,,1,1,SEATTLE,98104,WA,,1,,26,samsung galaxy light,,samsung galaxy light,0,0,0,0,0,0,0,1,,,,,,,3,7,7,7,7,7,7,7,7,3,2,2,3,5,4,2,1,4,2,2,2,,,,3,2,57,FALSE,1,1,24.86555126
14100187,1410018701,1,1,11,0,2,6,,0,1,,6,1,1,,3,,,,,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,1,1,,,5,5,1,2,2,1,2,2,,,,2,,9,FALSE,1,1,30.93625573
14100188,1410018801,1,1,7,0,1,2,1,1,1,,6,1,1,1,5,1,SEATTLE,98109,WA,,,,,,2,0,1,1,1,0,0,1,0,0,,,,,0,,,,,,,2,2,5,7,3,1,1,0,0,0,0,0,0,0,0,0,0,5,6,4,9,2,,1,1,3,3,1,,1,3,1,3,1,1,1,,,3,,,,,,2,,,,21,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,4,5,3,5,5,3,2,2,2,2,2,1,3,3,2,2,2,13,FALSE,1,1,287.5177483
14100188,1410018802,2,2,7,1,2,3,1,1,1,,6,1,1,1,5,.,,,,,,,,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,6,3,5,,,,,,,,,,,,,,6,10,,,1,1,1,,,1,,,,,,,,,,,,,,,,,1,,12,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,15,FALSE,1,3,287.5177483
14100188,1410018803,3,3,1,2,2,,,0,,2,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,,287.5177483
14100190,1410019001,1,1,6,0,1,1,1,1,1,,7,1,1,1,5,1,SEATTLE,98104,WA,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,8,1,,1,1,1,2,1,,8,1,1,1,3,3,8,,,1,1,SEATTLE,98105,WA,,2,,,,21,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,6,7,7,7,7,7,5,7,5,5,5,5,5,5,4,1,1,1,1,1,,,,3,3,13,FALSE,1,1,25.75009059
14100190,1410019002,2,2,6,1,2,1,1,1,1,,7,1,1,1,5,1,SEATTLE,98101,WA,,,,,,1,5,1,1,,,,,,,,,,,0,,,,,,,1,2,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,7,2,,1,1,1,1,2,2,8,3,1,1,1,2,7,,,1,1,SEATTLE,98104,WA,,2,,,,20,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,6,7,7,7,7,7,3,7,5,6,5,6,5,6,6,1,1,1,1,1,,,,2,,17,FALSE,1,2,25.75009059
14100205,1410020501,1,1,10,0,1,6,,0,1,,3,3,1,1,5,,,,,,,,,,1,8,1,1,,,,,,,,,,,0,,,,,,,2,2,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,1,1,1,1,1,5,5,5,1,,50,FALSE,1,1,81.06641671
14100208,1410020801,1,1,9,0,2,1,2,1,1,,4,1,1,1,5,3,TACOMA,98407,WA,,,,,,1,13,1,1,,,,,,,,,,,0,,,,,,,2,2,7,7,3,,,,,,,,,,,,,,6,8,9,2,,1,1,3,2,1,,1,1,1,1,1,1,1,,,1,3,TACOMA,98408,WA,,1,,1,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,2,34,FALSE,1,1,20.357875
14100208,1410020802,2,2,9,1,1,1,1,1,1,,3,3,1,2,5,.,,,,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,2,2,7,7,7,,,,,,,,,,,,,,6,10,,,,1,1,,,1,,,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,6,6,,,6,6,6,6,6,6,6,6,6,6,6,1,,4,FALSE,1,1,20.357875
14100208,1410020803,3,2,12,3,1,7,,0,1,,2,3,2,,7,,,,,,,,,,2,0,1,1,1,,0,0,0,1,,,,,0,,,,,,,1,2,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,5,5,5,5,5,5,5,5,1,,1,FALSE,1,2,20.357875
14100212,1410021201,1,1,7,0,2,1,1,1,1,,6,3,2,,5,1,REDMOND,98052,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,6,2,3,,,,,,,,,,,,,,2,2,7,1,,1,1,1,1,1,,6,2,4,2,2,3,8,,,1,1,REDMOND,98052,WA,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,3,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,2,2,4,1,2,4,4,4,5,,24,FALSE,1,1,316.9898866
14100212,1410021202,2,2,7,1,1,5,,0,1,,6,1,1,1,5,,,,,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,5,7,3,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,5,5,,,5,5,5,2,2,4,2,2,4,4,4,4,,25,FALSE,1,2,316.9898866
14100212,1410021203,3,3,3,2,2,,,0,,3,,,,,,,,,,2,1,BELLEVUE,98007,WA,1,2,1,1,,,,,,,,,,,0,,,,,,,1,,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,FALSE,1,2,316.9898866
14100217,1410021701,1,1,6,0,2,1,1,1,1,,7,1,2,,3,1,REDMOND,98052,WA,,,,,,1,4,1,1,,,,,,,,,,,0,,,,,,,1,2,7,6,3,,,,,,,,,,,,,,1,2,7,3,,1,1,3,1,1,,15,3,1,2,3,2,8,,,2,8,EDMONTON,,,1,4,,,,,,0,0,0,0,0,0,0,1,,,,,,,4,7,7,7,7,7,7,5,,1,1,1,1,4,1,1,2,1,3,2,2,3,3,4,5,,73,FALSE,1,1,65.38704125
14100219,1410021901,1,1,10,0,2,6,,0,1,,7,1,1,2,5,,,,,,,,,,1,6,1,1,,,,,,,,,,,0,,,,,,,1,2,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,17,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,2,3,,,2,4,6,2,2,2,2,2,3,3,3,1,,23,FALSE,1,1,10.1128055
14100219,1410021902,2,2,10,1,1,5,,0,1,,7,3,1,1,6,,,,,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,5,5,,,5,5,5,1,1,1,1,1,3,3,3,1,,10,FALSE,1,2,10.1128055
14100221,1410022101,1,1,9,0,2,3,2,1,1,,3,3,1,1,5,1,SEATTLE,98103,WA,,,,,,1,4,1,1,,,,,,,,,,,1,0,0,1,0,0,0,1,2,6,6,6,,,,,,,,,,,,,,5,5,9,6,6,2,2,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,1,3,42,FALSE,1,1,31.1144193
14100224,1410022401,1,1,10,0,1,2,1,1,1,,3,3,1,1,6,1,SEATTLE,98115,WA,,,,,,1,2,1,1,,,,,,,,,,,0,,,,,,,1,2,7,7,3,,,,,,,,,,,,,,5,3,9,7,,2,2,3,2,1,,1,1,1,1,1,1,3,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,7,7,7,7,7,7,7,,2,1,5,5,5,5,2,1,2,1,1,1,5,5,5,1,5,10,FALSE,1,1,206.6703524
14100225,1410022501,1,1,9,0,1,1,1,1,1,,6,1,1,1,5,1,SEATTLE,98121,WA,,,,,,1,3,1,1,,,,,,,,,,,0,,,,,,,1,2,2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,6,,1,1,1,1,1,,8,3,1,1,3,2,8,,,,,,,,,2,,,,22,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,7,7,7,7,7,7,7,7,3,3,5,5,3,4,2,3,2,3,2,3,,,,1,,17,FALSE,1,1,38.47176113
